Id;Crea_Maj;Date
29975;1;2016-11-08
30437;1;2016-11-17
31163;1;2017-05-02
31411;1;2016-10-27
31417;1;2016-11-04
31427;1;2017-02-15
31449;1;2017-02-17
32663;1;2014-10-07
32664;1;2013-12-10
32666;1;2013-12-05
32668;1;2013-12-06
32726;1;2013-12-13
32778;1;2013-12-17
32792;1;2013-12-27
32978;1;2008-09-03
32981;1;2008-09-09
33010;1;2008-09-10
33019;1;2008-09-11
33030;1;2008-09-04
33054;1;2008-09-02
33072;1;2008-10-02
36339;1;2011-06-08
36340;1;2017-10-06
36358;1;2003-05-26
36361;1;2002-06-11
36362;1;2002-06-20
36372;1;2014-05-13
36377;1;2013-11-08
36378;1;2013-11-05
36379;1;2013-11-07
36380;1;2012-10-05
36625;1;2011-04-18
36626;1;2006-09-22
36719;1;2010-12-13
36726;1;2015-10-16
36776;1;2017-08-21
36780;1;2017-08-22
36782;1;2017-05-10
36786;1;2017-08-24
36814;1;2017-05-16
37100;1;2017-04-27
37106;1;2017-05-11
37118;1;2016-07-06
37120;1;2003-04-22
37139;1;2013-10-15
37141;1;2014-11-28
37143;1;2013-10-11
37144;1;2013-10-14
37148;1;2014-11-27
37212;1;2006-02-21
37223;1;2006-07-13
37225;1;2005-08-25
37226;1;2006-06-15
37227;1;2016-12-06
37260;1;2006-09-05
37263;1;2009-01-24
37267;1;2016-12-05
37324;1;2014-08-20
37342;1;2009-01-14
37348;1;2013-04-03
37377;1;2014-02-11
37379;1;2002-11-25
37380;1;2007-06-28
37386;1;2010-11-25
37394;1;2006-09-04
37395;1;2007-06-25
37397;1;2007-08-16
37414;1;2003-02-11
37416;1;2009-01-31
37427;1;2005-11-21
37433;1;2007-06-15
37469;1;2003-04-28
37470;1;2009-10-15
37516;1;2014-08-18
37573;1;2014-08-19
37644;1;2015-08-24
37649;1;2014-04-01
37652;1;2007-11-29
37834;1;2006-11-06
37835;1;2007-07-11
37846;1;2012-08-13
37853;1;2009-12-17
37861;1;2014-08-13
37890;1;2007-09-11
37892;1;2007-09-12
38264;1;2007-09-14
38351;1;2007-09-19
39273;1;2012-08-20
39274;1;2016-08-23
39278;1;2016-08-22
39333;1;2016-08-24
39483;1;2014-12-04
39498;1;2007-02-24
39511;1;2012-03-22
39512;1;2011-12-27
39513;1;2017-04-24
39519;1;2011-10-19
39524;1;2017-04-13
39530;1;2011-12-20
39532;1;2014-12-18
39535;1;2012-02-29
39538;1;2012-03-09
39543;1;2012-03-19
39544;1;2012-03-20
39548;1;2012-01-03
39552;1;2010-08-31
39555;1;2012-02-13
39578;1;2014-12-19
39579;1;2011-10-17
39603;1;2012-04-30
39612;1;2012-02-03
39627;1;2011-12-05
39638;1;2012-03-15
39695;1;2011-10-27
39941;1;2012-04-11
39942;1;2017-06-23
39957;1;2014-12-22
39960;1;2012-02-06
39962;1;2012-02-17
39982;1;2010-12-21
40009;1;2012-04-24
40049;1;2011-11-25
40056;1;2011-11-06
40059;1;2011-11-08
40542;1;2011-11-15
40733;1;2011-11-22
41004;1;2015-01-07
41009;1;2015-01-08
41023;1;2011-10-28
41557;1;2012-04-10
41573;1;2015-01-14
41760;1;2010-05-06
41896;1;2012-09-17
41931;1;2012-09-11
42216;1;2015-01-09
42219;1;2015-01-12
42227;1;2015-01-13
42244;1;2011-10-18
43418;1;2014-12-16
43606;1;2014-12-17
43705;1;2017-03-14
43942;1;2017-04-19
45059;1;2017-04-20
45073;1;2017-04-18
45091;1;2017-04-14
45892;1;2013-03-20
45893;1;2016-01-18
45896;1;2016-01-19
45900;1;2013-03-14
45901;1;2012-11-28
45939;1;2016-01-21
45941;1;2013-11-12
45944;1;2013-11-18
45945;1;2013-11-22
45972;1;2012-11-27
46081;1;2016-01-08
46094;1;2014-05-20
46107;1;2013-06-21
46183;1;2007-12-08
46255;1;2009-06-13
46276;1;2009-08-19
46277;1;2010-08-16
46278;1;2009-06-17
46279;1;2017-12-14
46283;1;2009-08-28
46298;1;2012-07-10
46308;1;2013-09-27
46333;1;2014-03-27
46334;1;2017-12-13
46391;1;2014-10-02
46419;1;2017-06-08
46433;1;2015-11-16
46439;1;2015-11-05
46442;1;2015-11-06
46447;1;2015-11-17
46453;1;2013-02-20
46454;1;2013-02-19
46455;1;2013-04-19
46497;1;2010-05-05
46662;1;2011-12-07
46726;1;2011-12-08
46818;1;2011-12-09
46892;1;2011-12-06
47108;1;2007-08-20
47126;1;2007-06-12
47171;1;2010-11-10
47275;1;2011-10-10
47365;1;2014-12-08
47376;1;2016-10-13
47382;1;2012-08-01
47395;1;2008-04-24
47442;1;2008-04-17
47646;1;2017-03-15
47652;1;2013-05-17
47743;1;2013-05-15
47802;1;2013-05-24
47896;1;2013-05-30
48021;1;2007-10-31
48045;1;2007-11-12
48383;1;2015-10-13
48384;1;2010-02-25
48388;1;2009-01-13
48425;1;1999-03-01
48426;1;2004-11-24
48432;1;2016-02-09
48434;1;2016-03-18
48442;1;2016-03-31
48454;1;2016-04-19
48460;1;2016-03-15
48482;1;2016-01-13
48490;1;2016-03-09
48510;1;2016-02-24
48516;1;2016-02-01
48586;1;2016-01-14
48676;1;2002-12-19
49559;1;2013-09-26
49563;1;2013-09-24
49567;1;2017-03-10
49576;1;2006-04-20
49578;1;2006-04-05
49628;1;2016-04-06
49632;1;2006-08-28
49686;1;2006-11-13
49687;1;2006-11-14
49704;1;2006-11-15
49705;1;2006-11-23
49709;1;2006-11-28
49710;1;2007-01-30
49807;1;2007-08-13
49836;1;2007-09-27
49838;1;2008-02-25
49879;1;2008-04-14
49881;1;2009-10-20
49903;1;2011-09-22
53348;1;2008-07-04
53369;1;2008-08-20
53382;1;2008-12-02
53405;1;2008-07-24
53567;1;2016-06-09
53569;1;2000-10-16
54562;1;2004-10-26
54719;1;2004-11-08
54720;1;2004-11-10
54799;1;2005-08-08
54811;1;2008-10-30
55102;1;2009-04-06
55490;1;2009-04-07
55491;1;2010-11-17
55492;1;2007-01-26
55495;1;2002-11-06
55500;1;2002-02-15
55823;1;2008-09-23
55827;1;2002-09-11
55830;1;2008-09-25
56068;1;2004-03-04
56072;1;2004-03-17
56086;1;2004-01-29
56280;1;2014-11-14
56286;1;2003-05-12
56287;1;2003-02-27
56290;1;2002-11-29
56347;1;2014-01-16
56348;1;2012-04-03
56349;1;2004-07-09
56750;1;2006-10-05
57020;1;2012-08-27
57912;1;2013-11-25
57987;1;2013-11-26
58045;1;2013-11-27
58116;1;2013-11-28
58170;1;2013-11-29
58360;1;2013-12-02
58383;1;2013-12-04
58433;1;2013-12-03
58687;1;2013-12-09
58814;1;2016-03-16
59074;1;2015-03-03
59204;1;2015-03-04
59420;1;2015-03-06
59455;1;2015-03-10
59574;1;2015-04-13
59684;1;2015-04-15
59784;1;2015-04-23
59995;1;2015-07-03
60069;1;2015-08-04
60439;1;2015-08-03
61205;1;2015-08-13
61756;1;2015-08-14
62103;1;2015-08-17
62454;1;2015-08-18
63082;1;2015-10-15
63158;1;2015-10-14
63573;1;2015-09-23
63682;1;2015-08-19
64827;1;2015-09-30
64858;1;2015-10-01
65443;1;2015-09-04
65585;1;2015-09-15
65813;1;2015-09-11
66792;1;2015-09-07
67284;1;2015-10-02
67290;1;2015-10-12
67296;1;2015-09-25
67463;1;2015-09-29
68475;1;2015-10-05
69682;1;2015-10-06
69686;1;2015-10-09
70846;1;2015-11-12
70850;1;2015-11-04
70868;1;2015-11-02
71143;1;2015-11-09
71961;1;2015-11-27
71978;1;2015-11-24
72121;1;2015-11-26
73051;1;2015-12-07
73076;1;2015-11-30
73956;1;2008-12-05
73961;1;2009-01-28
73966;1;2015-04-27
73967;1;2014-07-10
73969;1;2008-12-30
73975;1;2016-06-06
73993;1;2007-12-18
74423;1;2005-08-11
74429;1;2005-09-22
74436;1;2005-07-15
74442;1;2005-06-15
74477;1;2005-09-06
74478;1;2005-06-20
74483;1;2005-07-07
74545;1;2005-12-27
74583;1;2005-08-10
74646;1;2005-06-16
74755;1;2005-12-22
74768;1;2005-09-08
75127;1;2005-06-08
75304;1;2005-09-21
75349;1;2005-06-21
75387;1;2005-08-09
75396;1;2005-08-19
75462;1;2005-09-02
75479;1;2005-08-17
75599;1;2005-07-11
75607;1;2005-06-09
75767;1;2005-08-12
75820;1;2005-08-22
75830;1;2005-06-27
75831;1;2005-06-28
76072;1;2005-07-08
76119;1;2005-08-18
76152;1;2005-08-24
76298;1;2005-12-02
76553;1;2005-09-05
76555;1;2005-09-15
76807;1;2005-09-16
76924;1;2005-08-31
77062;1;2005-08-30
77107;1;2005-09-01
77148;1;2005-11-30
77441;1;2005-12-13
77514;1;2005-06-24
78522;1;2005-09-09
78537;1;2005-12-14
78857;1;2005-07-05
78949;1;2005-12-24
79313;1;2005-12-01
79390;1;2005-09-13
79694;1;2005-09-14
80151;1;2005-08-23
82387;1;2005-06-22
83782;1;2005-10-04
83995;1;2006-01-25
84212;1;2005-12-23
85445;1;2005-12-26
85642;1;2005-06-29
85734;1;2006-01-16
86598;1;2005-09-27
86876;1;2005-08-29
87116;1;2005-11-15
87738;1;2005-08-26
88908;1;2005-12-08
89914;1;2005-12-28
89959;1;2005-09-28
90165;1;2005-09-12
90174;1;2005-10-03
90986;1;2005-12-07
91292;1;2005-07-06
92428;1;2005-10-07
92617;1;2005-10-18
92923;1;2005-10-14
93762;1;2005-10-19
93839;1;2005-09-29
94100;1;2005-11-10
94980;1;2005-09-26
98160;1;2005-09-07
99749;1;2005-11-17
99953;1;2005-11-18
105624;1;2005-12-15
112772;1;2005-10-17
112843;1;2006-04-18
121618;1;2005-08-16
138091;1;2005-11-02
141299;1;2005-10-10
142159;1;2005-10-11
144723;1;2005-10-12
149716;1;2005-09-23
173980;1;2005-10-31
203878;1;2008-12-09
203890;1;1999-09-02
203891;1;1999-06-10
203892;1;1999-08-31
203896;1;1999-09-17
203908;1;1999-11-23
203920;1;1999-09-13
203936;1;1999-09-20
203937;1;1999-09-23
203938;1;1999-09-29
203939;1;1999-08-13
203940;1;1999-08-10
203941;1;1999-10-22
203944;1;1999-08-09
204080;1;1999-10-19
204082;1;1999-09-27
204083;1;1999-10-06
204084;1;1999-08-30
204094;1;1999-10-25
204115;1;1999-10-27
204117;1;1999-10-12
204155;1;1999-09-24
204157;1;1999-10-01
204176;1;1999-06-14
204216;1;1999-10-11
204232;1;1999-09-30
205161;1;1999-11-24
205694;1;1999-12-22
207416;1;1999-12-09
207868;1;1999-06-02
208306;1;1999-12-21
209108;1;1999-12-02
209237;1;1999-12-03
210739;1;2008-05-07
210752;1;2008-05-14
210754;1;2008-05-16
210781;1;2008-05-06
210833;1;2008-05-15
212525;1;2010-04-02
212528;1;2010-04-15
213614;1;2010-04-22
214785;1;2010-04-29
216009;1;2010-06-08
216105;1;2010-04-30
216844;1;2002-05-21
216852;1;2002-05-17
217016;1;2003-09-24
217121;1;2004-03-26
217131;1;2004-08-24
217274;1;2004-08-31
217470;1;2004-09-07
217641;1;2005-03-02
217700;1;2005-03-01
217776;1;2012-08-29
218012;1;2017-05-29
218076;1;2013-10-17
218077;1;2007-03-07
218105;1;2017-05-30
218107;1;2010-01-18
218441;1;2010-05-21
218442;1;2011-01-17
218444;1;2011-01-19
218559;1;2012-08-17
218879;1;2014-01-07
218880;1;2014-07-01
218916;1;2014-07-02
218918;1;2017-05-31
219213;1;2015-01-26
219245;1;2015-01-28
219303;1;2015-01-19
219311;1;2015-01-20
219317;1;2015-01-21
219424;1;2015-06-22
219425;1;2015-05-28
219520;1;2015-05-20
219521;1;2015-12-17
219737;1;2017-06-07
220407;1;2017-11-23
220412;1;2014-07-07
222332;1;2015-01-05
223215;1;2015-01-15
223815;1;2015-02-25
224036;1;2014-09-04
224083;1;2014-09-05
224186;1;2014-10-15
224204;1;2014-11-13
224345;1;2014-09-15
224371;1;2014-09-24
224755;1;2014-09-29
224940;1;2014-10-01
225237;1;2014-10-03
225514;1;2014-10-06
228863;1;2009-01-05
229042;1;2016-09-02
229066;1;2013-09-02
229286;1;2013-09-12
229383;1;2013-09-30
229430;1;2016-08-30
229434;1;2015-08-27
229435;1;2013-07-18
229445;1;2017-11-14
229489;1;2007-01-24
229491;1;2007-01-22
229695;1;2017-04-26
229699;1;2017-06-09
229747;1;2017-03-07
230881;1;2017-09-18
230917;1;2014-08-11
