Id;Crea_Maj;Date
13895;1;2014-09-05
13901;1;2014-09-08
13955;1;2014-09-17
13999;1;2014-09-24
14112;1;2007-08-20
14113;1;2012-10-19
14131;1;2011-10-18
14134;1;2012-08-01
14139;1;2016-02-08
14143;1;2016-06-07
14145;1;2017-12-11
14149;1;2017-03-15
14155;1;2016-04-06
14157;1;2005-07-18
14158;1;2009-04-15
14210;1;2010-02-25
14242;1;2002-10-23
14248;1;2002-10-24
14335;1;1999-10-07
14337;1;2000-09-25
14339;1;2009-02-10
14341;1;2009-02-09
14625;1;2016-02-09
14629;1;2016-03-31
14631;1;2016-01-15
14633;1;2016-03-15
14635;1;2016-02-01
14637;1;2016-01-18
14669;1;2016-01-13
14677;1;2016-01-21
14707;1;2016-01-19
14711;1;2016-01-14
14729;1;2016-01-20
14733;1;2016-01-22
14763;1;2016-03-18
14973;1;2016-01-25
15451;1;2017-03-23
15485;1;2011-05-20
15486;1;2008-04-14
15487;1;2010-09-28
15488;1;2008-07-04
15490;1;2008-08-20
15493;1;2004-12-23
15502;1;2016-02-04
15519;1;2006-05-29
15525;1;2006-05-05
15526;1;2017-04-10
15534;1;2006-05-16
15536;1;2004-07-05
15537;1;2016-09-13
15579;1;2006-05-12
15581;1;2006-05-30
15664;1;2004-12-03
15713;1;2006-05-15
15859;1;2017-04-18
15887;1;2017-02-13
15993;1;2014-11-12
16090;1;2017-08-02
16762;1;2004-11-12
16766;1;2006-04-13
17406;1;2005-01-03
17408;1;2003-03-10
17409;1;2001-02-22
17423;1;2008-12-04
17427;1;2016-08-26
17429;1;2009-02-05
17467;1;2009-03-23
17569;1;2004-03-17
17647;1;2007-03-27
17648;1;2005-11-04
17649;1;2006-05-04
17718;1;2006-01-31
18070;1;2007-06-15
18072;1;2005-11-03
18132;1;2012-06-19
18135;1;2008-12-03
18140;1;2014-02-24
18144;1;2008-08-28
18146;1;2004-07-29
18149;1;2005-01-31
18305;1;2017-01-05
18309;1;2017-01-06
18317;1;2017-01-09
18331;1;2017-01-10
18387;1;2016-09-23
18567;1;2012-08-27
18948;1;2007-01-30
18949;1;2009-01-28
18983;1;2005-09-23
18986;1;2008-11-10
19025;1;1999-05-27
19028;1;2008-08-26
19135;1;2008-08-25
19139;1;2011-10-10
19140;1;2010-01-19
19152;1;2011-01-13
19402;1;2017-05-29
19420;1;2017-05-16
19446;1;2017-05-12
19632;1;2017-12-18
19654;1;2017-12-28
19656;1;2017-12-29
19662;1;2017-11-23
19664;1;2003-01-06
19667;1;2004-04-22
19669;1;2006-03-31
19689;1;2016-08-17
19709;1;2006-06-16
19738;1;2014-08-06
19757;1;2014-01-23
19889;1;2003-03-11
19915;1;2004-05-11
19916;1;2005-03-31
19952;1;2007-11-30
19953;1;2007-10-10
19954;1;2004-05-12
20025;1;2017-03-30
20029;1;2017-04-14
20065;1;2017-02-23
20103;1;2017-04-12
20661;1;2017-09-04
20727;1;2010-09-30
20774;1;2017-10-23
20916;1;2017-03-31
24326;1;2011-04-22
24329;1;2004-01-29
24331;1;2004-02-10
24333;1;2004-02-17
24336;1;2004-02-18
24506;1;2004-02-23
24520;1;2017-09-01
24522;1;2013-10-04
24523;1;2013-10-07
24524;1;2013-10-15
24525;1;2011-06-28
24591;1;2008-04-15
24623;1;2013-03-14
24626;1;2012-07-11
24627;1;2013-05-15
24628;1;2013-05-21
24640;1;2013-05-17
24677;1;2013-05-22
24826;1;2015-01-13
24827;1;2015-01-15
24829;1;2015-01-19
24833;1;2011-12-20
24834;1;2004-02-16
25065;1;2016-05-09
25069;1;2010-10-08
25073;1;2013-07-12
25267;1;2012-07-17
25276;1;2012-07-13
25279;1;2011-10-13
25324;1;2003-07-21
25325;1;2007-08-09
25338;1;2012-12-18
25363;1;2008-08-27
25365;1;2009-12-14
25373;1;2008-10-16
25431;1;2013-08-02
25475;1;2017-12-05
25481;1;2015-02-26
25482;1;2012-02-03
25485;1;2012-01-25
25574;1;2015-11-20
25583;1;2010-12-21
25907;1;2012-01-17
26024;1;2012-11-06
26147;1;2002-03-27
26148;1;2003-01-21
26194;1;2003-08-19
26278;1;2010-02-02
26279;1;2011-12-12
26379;1;2011-12-13
26398;1;2012-10-11
26399;1;2002-09-13
26400;1;2001-04-10
26414;1;2001-06-19
26623;1;2001-04-27
26844;1;2012-10-23
26897;1;2013-01-02
26920;1;2010-05-05
26981;1;2011-10-07
26991;1;2011-02-11
27064;1;2012-04-05
27072;1;2010-11-05
27075;1;2010-11-08
27120;1;2014-04-08
27527;1;2013-01-07
28111;1;2008-07-02
28117;1;2009-02-02
28138;1;2009-03-03
28143;1;2010-01-12
28149;1;2010-01-28
28173;1;2000-09-27
28180;1;2009-08-24
29557;1;2015-08-31
30099;1;2007-12-25
30105;1;2008-01-14
30120;1;2008-06-26
30147;1;2009-05-07
30262;1;2009-10-01
30319;1;2008-01-16
30324;1;2010-12-16
30360;1;2000-07-27
30361;1;2000-09-11
30368;1;2017-06-07
30378;1;2017-07-27
30396;1;2016-05-10
30402;1;2016-01-08
30438;1;2014-02-12
30439;1;2014-02-17
30440;1;2014-03-05
30537;1;2014-03-10
30546;1;2014-03-11
30561;1;2014-03-12
30562;1;2002-09-30
30896;1;2003-11-13
30906;1;2003-11-14
30907;1;2003-11-17
30921;1;2019-04-05
30923;1;2020-07-16
30924;1;2020-02-04
30930;1;2019-04-29
30933;1;2021-02-01
30937;1;2020-09-17
30945;1;2019-12-18
30965;1;2019-09-25
30972;1;2018-01-23
30973;1;2018-05-29
30974;1;2020-01-15
30976;1;2018-03-19
30977;1;2019-04-01
30978;1;2019-09-24
30993;1;2019-04-12
30994;1;2019-05-20
30995;1;2020-11-19
30996;1;2019-10-16
30999;1;2019-07-05
31045;1;2019-11-19
31049;1;2019-12-06
31050;1;2019-02-19
31060;1;2019-07-11
31065;1;2020-07-08
31066;1;2020-01-28
31087;1;2020-08-10
31095;1;2019-05-16
31096;1;2018-01-04
31102;1;2020-05-13
31113;1;2018-05-30
31116;1;2019-01-11
31119;1;2020-12-03
31122;1;2019-07-19
31124;1;2020-12-01
31128;1;2020-08-05
31144;1;2018-01-10
31145;1;2020-01-21
31188;1;2018-02-01
31332;1;2019-12-02
31340;1;2019-02-12
31399;1;2018-05-31
31404;1;2018-05-23
31430;1;2019-10-30
31436;1;2018-04-11
31437;1;2018-03-20
31438;1;2018-04-19
31498;1;2019-10-17
31505;1;2020-01-30
31508;1;2020-02-07
31554;1;2019-04-10
31578;1;2019-05-13
31593;1;2020-12-09
31594;1;2018-04-12
31601;1;2019-05-14
31672;1;2020-09-24
31693;1;2019-02-05
31697;1;2020-05-29
31709;1;2019-08-09
31846;1;2020-06-05
32106;1;2019-06-06
32225;1;2018-03-22
32227;1;2020-11-17
32230;1;2020-05-20
32231;1;2020-12-18
32242;1;2019-05-07
32252;1;2019-06-13
32352;1;2021-01-08
32396;1;2019-10-25
32437;1;2020-05-18
32440;1;2018-04-24
32547;1;2019-12-11
32548;1;2019-12-10
32557;1;2020-06-26
32591;1;2018-03-02
32592;1;2018-03-01
32602;1;2018-05-22
32646;1;2018-07-03
32649;1;2018-05-04
32652;1;2018-04-26
32656;1;2018-05-14
32669;1;2018-05-16
32673;1;2018-04-17
32724;1;2019-07-12
32752;1;2020-01-27
32792;1;2018-05-18
32864;1;2018-04-05
32880;1;2020-10-22
32882;1;2020-11-25
32891;1;2019-10-28
32892;1;2020-02-21
33047;1;2019-11-18
33054;1;2018-06-06
33797;1;2018-03-07
33959;1;2018-01-12
33968;1;2018-01-15
35447;1;2018-01-19
35453;1;2019-06-21
35462;1;2019-10-01
35468;1;2019-12-12
35499;1;2019-10-04
35569;1;2019-11-07
35760;1;2019-11-25
35802;1;2018-06-15
36086;1;2019-04-26
36299;1;2019-10-29
36397;1;2019-07-22
36398;1;2019-07-18
36399;1;2020-06-25
36890;1;2018-06-19
37464;1;2019-05-02
0;2;2006-06-21
5;2;2008-04-22
15;2;2007-07-24
19;2;2007-09-19
29;2;2008-08-14
35;2;2007-10-23
36;2;2007-09-27
45;2;2007-10-02
51;2;2007-11-09
98;2;2003-01-20
117;2;2008-06-02
122;2;2003-09-16
123;2;2003-09-11
148;2;2016-09-02
215;2;2019-07-18
227;2;2011-01-26
250;2;2008-11-14
321;2;2008-12-09
329;2;2008-11-15
369;2;2011-04-04
487;2;2020-09-01
489;2;2020-09-08
510;2;2019-04-09
534;2;2020-09-09
540;2;2018-05-14
542;2;2020-12-17
545;2;2018-05-16
549;2;2020-10-09
561;2;2020-10-12
610;2;2020-10-14
839;2;2020-06-04
876;2;2014-10-15
992;2;2018-03-29
998;2;2015-02-06
1050;2;2019-09-04
1210;2;2018-06-18
1239;2;2018-05-03
1248;2;2016-08-05
1311;2;2018-06-12
1602;2;2019-09-03
1890;2;2019-08-05
2021;2;2018-04-05
2218;2;2019-03-18
2247;2;2016-09-06
2252;2;2016-05-26
2271;2;2016-06-06
2388;2;2018-04-18
2580;2;2016-11-09
2852;2;2018-04-06
2934;2;2017-02-01
2976;2;2018-04-12
3401;2;2019-10-25
3510;2;2015-09-07
3693;2;2015-09-09
3696;2;2015-09-08
3706;2;2020-09-10
3714;2;2014-08-19
3895;2;2017-06-26
3985;2;2014-08-26
3986;2;2014-08-20
4003;2;2014-08-27
4134;2;2011-12-22
4764;2;2018-06-08
4908;2;2019-04-30
5066;2;2016-02-12
5088;2;2019-04-11
5092;2;2019-11-29
5147;2;2019-10-09
5334;2;2019-11-20
5599;2;2002-03-08
5609;2;2019-12-03
5657;2;2018-06-21
5704;2;2004-10-08
5726;2;2009-03-02
5728;2;2004-12-06
5792;2;2019-06-21
5956;2;2020-06-19
5963;2;2018-06-11
5972;2;2017-09-26
6120;2;2005-07-27
6196;2;2009-06-23
6787;2;2017-03-16
7172;2;2013-03-27
7501;2;2011-01-12
7681;2;2018-06-14
7724;2;2019-12-09
7828;2;2018-12-28
8073;2;2018-03-30
8120;2;2014-03-28
8404;2;2015-12-11
8456;2;2016-01-07
8465;2;2020-03-24
8471;2;2019-12-13
8501;2;2020-03-26
8506;2;2013-01-15
8894;2;2019-09-02
9074;2;2019-10-11
9102;2;2001-08-30
9546;2;2018-04-10
9811;2;2003-10-23
9877;2;2001-08-29
10046;2;2020-12-18
10060;2;2020-06-08
10161;2;2018-02-28
10592;2;2018-06-15
10662;2;2019-08-06
11006;2;2010-04-21
11053;2;2019-12-02
11222;2;2000-12-01
11303;2;2004-03-12
11495;2;2017-08-17
11527;2;2019-11-21
11573;2;2009-10-20
11654;2;2018-04-17
12488;2;2019-10-24
12684;2;2020-08-27
12949;2;2020-12-10
12984;2;2021-01-21
13011;2;2020-06-18
13014;2;2003-07-30
13590;2;2019-06-12
13601;2;2015-11-09
14112;2;2007-09-14
14134;2;2012-08-21
14147;2;2017-12-12
14153;2;2017-03-17
14247;2;2003-11-03
14248;2;2002-10-24
15401;2;2016-01-19
15463;2;2017-06-01
15493;2;2020-07-28
15494;2;2020-07-27
15530;2;2017-08-02
15735;2;2017-01-30
15803;2;2016-09-14
15887;2;2017-02-28
15951;2;2017-04-11
16622;2;2016-09-15
16708;2;2017-03-27
17421;2;2007-12-07
17429;2;2020-10-07
17695;2;2013-03-13
