Id;Crea_Maj;Date
10849;1;2014-11-19
10866;1;2017-09-29
10952;1;2011-03-17
11001;1;2015-05-19
11008;1;2014-08-18
11019;1;2015-08-05
11023;1;2016-09-13
11031;1;2004-05-05
11032;1;2012-01-16
11043;1;2015-03-05
11047;1;2006-12-27
11106;1;2007-01-08
11599;1;2015-01-29
11606;1;2016-07-05
11610;1;2017-03-13
11634;1;2017-03-14
11678;1;2008-12-17
12000;1;2007-11-06
12003;1;2015-10-23
12013;1;2015-10-21
12019;1;2015-10-20
12036;1;2013-02-28
12041;1;2013-02-13
12132;1;2014-01-30
12168;1;2014-01-31
12193;1;2014-02-04
12226;1;2014-02-06
12282;1;2014-02-07
12283;1;2014-01-17
12286;1;2014-01-15
12287;1;2014-01-13
12302;1;2014-09-01
12303;1;2014-01-24
12333;1;2014-01-03
12446;1;2015-06-09
12447;1;2014-07-29
12448;1;2014-08-01
12449;1;2014-08-05
12468;1;2006-04-06
12470;1;2006-05-24
12471;1;2009-04-29
12472;1;2004-03-26
12474;1;2004-03-29
12477;1;2007-09-07
12945;1;2016-02-02
12951;1;2012-07-19
12956;1;2015-11-13
12993;1;2009-11-04
13058;1;2013-04-23
13075;1;2014-03-28
13077;1;2016-12-12
13079;1;2012-07-10
13083;1;2016-12-28
13085;1;2016-12-08
13087;1;2012-03-30
13105;1;2016-12-26
13122;1;2017-01-02
13128;1;2016-12-27
13158;1;2013-02-12
13167;1;2016-12-19
13181;1;2017-01-04
13271;1;2014-10-24
13402;1;2014-11-05
13607;1;2008-06-17
13609;1;2008-06-13
13613;1;2013-08-28
13617;1;2015-08-17
13643;1;2008-04-10
13675;1;2008-06-04
13750;1;2015-08-18
13819;1;2008-01-26
13821;1;2015-08-12
13854;1;2015-08-19
14038;1;2014-12-22
14072;1;2015-08-26
14081;1;2014-12-23
14143;1;2014-12-29
14183;1;2015-03-26
14209;1;2015-05-12
14261;1;2015-04-13
14449;1;2015-05-22
14609;1;2011-05-31
14619;1;2011-05-30
14730;1;2011-06-30
14771;1;2014-09-17
14787;1;2014-09-19
14792;1;2016-08-26
14847;1;2004-10-18
14851;1;2004-10-13
14855;1;2003-09-19
15222;1;2004-11-25
15343;1;2004-12-03
15720;1;2014-08-28
15721;1;2014-08-29
15727;1;2014-10-07
15745;1;2015-05-21
15746;1;2015-05-18
15754;1;2015-05-27
15756;1;2015-05-20
15758;1;2015-05-26
15800;1;2015-05-15
15815;1;2015-05-13
15984;1;2013-02-18
16124;1;2015-05-28
16144;1;2002-06-21
16149;1;2003-01-22
16253;1;1999-02-05
16256;1;1998-12-10
16263;1;1999-08-10
17055;1;2008-09-03
17080;1;2008-09-02
17081;1;2008-09-09
17084;1;2008-09-10
17095;1;2008-09-04
17172;1;2008-09-11
17407;1;2000-03-30
17545;1;2011-02-11
17587;1;2013-12-19
17589;1;2017-10-06
17591;1;2017-10-05
17695;1;2002-06-05
17696;1;2002-06-11
17755;1;2002-06-20
17783;1;2003-05-26
17810;1;2014-05-13
17847;1;2013-02-14
17848;1;2013-02-15
17850;1;2014-02-10
18076;1;2015-11-26
18078;1;2006-09-22
18173;1;2015-09-01
18174;1;2016-06-30
18204;1;2009-06-16
18314;1;2002-03-20
18315;1;2017-08-21
18323;1;2017-10-30
18325;1;2017-04-27
18329;1;2017-08-24
18337;1;2017-08-22
18365;1;2017-05-16
18371;1;2017-08-16
18381;1;2017-05-10
18485;1;2016-07-06
18491;1;2016-04-04
18497;1;2013-02-08
18590;1;2006-03-06
18591;1;2006-02-21
18744;1;2006-06-15
18745;1;2009-01-14
18749;1;2013-03-29
18758;1;2006-07-13
18759;1;2016-12-05
18826;1;2005-08-23
18831;1;2001-04-05
18867;1;2001-03-08
18884;1;2006-09-05
19005;1;2005-08-25
19022;1;2007-06-28
19051;1;2002-11-25
19066;1;2003-06-06
19069;1;2010-11-25
19073;1;2006-09-04
19085;1;2003-02-11
19101;1;2016-05-12
19107;1;2016-09-15
19111;1;2009-01-31
19114;1;2005-11-21
19486;1;2005-11-20
19556;1;2003-04-28
19559;1;2015-04-09
19561;1;2009-11-30
19563;1;2015-08-31
19565;1;2009-02-02
19578;1;2015-09-02
19624;1;2015-04-14
19625;1;2015-09-04
19626;1;2015-02-10
19628;1;2015-02-27
19630;1;2015-09-07
19631;1;2015-04-07
19633;1;2015-04-08
19635;1;2015-02-18
19651;1;2015-04-23
19662;1;2015-02-16
19669;1;2015-02-17
19876;1;2015-08-28
19878;1;2015-08-24
19926;1;2015-03-30
21053;1;2009-01-13
21098;1;2003-07-17
21099;1;2006-11-06
21100;1;2007-07-11
21101;1;2004-03-22
21144;1;2007-09-19
21145;1;2007-09-11
21153;1;2007-09-14
21161;1;2007-09-12
21183;1;2007-09-13
23408;1;2017-06-14
23410;1;2012-08-20
23415;1;2012-09-29
23423;1;2014-12-04
23465;1;2012-09-26
23523;1;2012-08-24
23524;1;2012-03-19
23525;1;2017-06-23
23529;1;2010-08-31
23589;1;2013-03-14
23592;1;2016-01-18
23595;1;2013-06-13
23604;1;2013-03-20
23653;1;2016-01-19
23665;1;2007-12-08
23714;1;2009-08-28
23723;1;2009-06-17
23726;1;2015-06-10
23734;1;2017-12-14
23744;1;2014-03-27
23749;1;2013-09-27
23753;1;2014-10-02
23759;1;2017-12-13
23761;1;2017-09-04
23767;1;2011-06-22
23769;1;2017-06-08
23815;1;2015-11-10
23816;1;2015-11-17
23817;1;2015-11-05
23818;1;2015-11-06
23841;1;2015-11-16
23987;1;2001-10-25
24373;1;2013-02-19
24375;1;2013-02-20
24380;1;2013-02-25
24389;1;2013-02-21
24664;1;2013-04-18
24665;1;2010-06-28
24682;1;2009-03-10
24706;1;2017-05-23
24762;1;2007-08-20
24799;1;2007-06-12
24888;1;2009-08-19
24889;1;2010-11-10
24891;1;2011-10-10
24892;1;2014-12-08
24893;1;2016-10-13
24921;1;2012-08-01
24932;1;2016-02-08
24940;1;2008-04-24
24966;1;2008-04-17
25159;1;2017-03-15
25165;1;2017-12-08
25201;1;2013-04-25
25221;1;2008-02-27
25222;1;2007-11-12
25223;1;2007-10-31
25633;1;1996-12-20
25634;1;1997-01-30
25635;1;2003-05-12
25636;1;2015-10-13
25638;1;2009-10-07
25643;1;2009-06-30
25711;1;2002-11-29
25715;1;2003-04-25
25722;1;2004-11-24
25745;1;2007-09-06
26261;1;2016-03-15
26267;1;2016-02-24
26274;1;2016-02-09
26283;1;2016-03-31
26317;1;2016-01-13
26382;1;2016-01-14
26389;1;2016-01-25
26426;1;2016-03-09
26467;1;2016-03-18
26507;1;2016-04-19
26780;1;2002-12-19
26977;1;2016-01-15
28018;1;2016-01-22
28184;1;2014-09-02
28188;1;2015-02-09
28189;1;2013-09-26
28203;1;2013-09-24
28206;1;2017-03-10
28350;1;2006-04-05
28351;1;2006-04-20
29216;1;2004-05-18
29654;1;2016-03-21
29666;1;2005-01-24
29671;1;2007-06-25
29672;1;2008-02-22
29676;1;2008-04-14
29680;1;2010-09-30
29681;1;2008-07-04
29699;1;2008-08-20
29756;1;2008-08-26
29840;1;2011-04-13
29958;1;2008-08-14
29963;1;2017-06-07
29965;1;2017-05-24
30007;1;2015-03-03
30008;1;2008-03-04
30051;1;2004-06-16
30052;1;2000-07-07
30398;1;2008-12-04
30399;1;2002-10-15
30480;1;2002-11-06
30584;1;2002-08-28
30585;1;2002-05-20
30971;1;2006-07-06
30984;1;2017-09-07
30986;1;2009-03-19
30989;1;2002-09-11
30999;1;2002-08-30
31000;1;2002-04-15
31020;1;2017-09-08
31024;1;2017-09-11
31081;1;2002-03-26
31104;1;2004-03-17
31449;1;2017-09-18
31612;1;2004-03-04
31616;1;2004-01-29
31678;1;2016-04-14
31758;1;2005-02-16
31824;1;2002-11-26
31835;1;2003-02-28
32069;1;2006-08-28
32194;1;2003-02-27
32423;1;2003-02-20
32441;1;2002-12-13
32573;1;2006-06-28
32593;1;2013-11-05
32600;1;2013-10-29
32603;1;2008-12-05
32604;1;2007-01-30
32607;1;2009-01-28
32628;1;2014-07-10
32630;1;2005-04-07
32631;1;2011-04-12
32633;1;2011-03-22
32636;1;2000-10-23
32704;1;2017-05-02
32710;1;2007-12-18
32829;1;2008-12-11
32837;1;1999-06-02
32974;1;1999-07-30
33151;1;2008-05-06
33159;1;2008-05-07
33161;1;2008-05-14
33164;1;2008-05-15
33171;1;2008-05-16
33448;1;2008-12-02
33449;1;1995-12-11
33452;1;2002-09-18
33716;1;2004-08-13
33723;1;2005-11-30
33751;1;2005-12-08
33754;1;2011-01-17
33757;1;2013-10-18
33760;1;2017-05-29
33766;1;2017-11-23
33780;1;2016-09-02
33858;1;2016-11-16
33860;1;2007-11-28
33865;1;2013-07-22
33875;1;2013-07-23
33962;1;2007-03-27
33963;1;2016-08-24
33977;1;2011-01-31
33978;1;2017-01-19
34060;1;2017-01-24
34062;1;2017-01-20
34160;1;2017-01-23
34332;1;2014-09-16
34333;1;2013-07-18
34337;1;2014-08-06
34342;1;2015-06-17
34390;1;2017-02-23
34392;1;2007-01-24
34411;1;2017-04-26
34423;1;2017-06-09
34441;1;2014-08-11
34460;1;2014-08-07
34462;1;2014-08-08
34474;1;2011-04-22
34501;1;2012-02-22
34516;1;2012-09-04
34566;1;2010-11-30
34751;1;2010-09-24
34811;1;2013-03-04
34846;1;2011-12-05
34847;1;2013-12-20
34848;1;2012-12-20
34923;1;2013-12-27
35282;1;2014-06-11
35327;1;2015-01-14
35340;1;2015-01-15
35348;1;2011-12-20
35349;1;2012-11-15
35350;1;2012-12-03
35353;1;2012-11-14
35354;1;2016-05-09
35370;1;2010-10-08
35406;1;2010-10-13
35422;1;2010-10-27
35445;1;2010-10-15
35509;1;2005-02-09
35510;1;2007-12-07
35524;1;2005-10-14
35531;1;2006-01-16
35888;1;2005-10-17
36192;1;2008-05-28
36283;1;2009-01-05
36303;1;2012-07-13
36304;1;2011-11-09
36314;1;2011-10-19
36425;1;2007-08-09
36438;1;2008-01-22
36440;1;2009-12-14
36441;1;2017-02-20
36497;1;2017-12-05
36501;1;2014-10-08
36506;1;2015-02-26
36509;1;2007-11-13
36541;1;2007-12-05
36753;1;2015-11-20
36758;1;2012-03-14
36799;1;2010-05-03
36821;1;2011-10-11
36867;1;2017-08-08
36947;1;2017-08-09
36957;1;2017-07-04
37067;1;2017-08-11
37413;1;2017-08-17
37837;1;2017-08-23
37869;1;2010-06-08
37928;1;2003-10-27
37929;1;2003-01-21
37947;1;2003-08-25
38010;1;2003-10-28
38026;1;2010-10-07
38028;1;2010-07-29
38156;1;2011-12-12
38158;1;2001-04-10
38170;1;2006-05-09
38273;1;2007-12-12
38277;1;2007-07-19
38319;1;2007-08-06
38346;1;2008-01-28
38347;1;2008-07-02
38354;1;2008-11-14
38382;1;2017-10-03
38585;1;2017-10-04
38979;1;2009-05-12
38980;1;2006-12-21
38981;1;2009-01-06
38986;1;2009-08-20
39001;1;2007-05-01
39006;1;2010-12-16
39074;1;2008-01-14
39333;1;2006-11-30
39370;1;2008-06-12
39388;1;2009-01-07
39390;1;2010-12-20
39392;1;2011-06-28
39418;1;2016-12-20
39450;1;2016-12-21
39516;1;2013-07-01
39517;1;2013-06-21
39524;1;2012-09-13
39529;1;2012-02-28
39562;1;2009-09-30
39865;1;2014-11-27
39872;1;2017-07-27
39874;1;2009-01-20
39875;1;2015-04-01
39894;1;2016-04-05
39896;1;2016-05-20
39908;1;2002-01-23
39909;1;2001-12-28
40006;1;2002-02-14
40188;1;2002-04-29
40301;1;2010-10-26
40307;1;2019-01-21
40333;1;2019-02-21
40341;1;2020-05-11
40342;1;2020-09-17
40344;1;2019-02-13
40355;1;2020-07-16
40384;1;2019-07-02
40392;1;2018-01-25
40393;1;2018-01-29
40552;1;2018-02-26
40567;1;2019-11-18
40569;1;2019-08-08
40570;1;2020-12-01
40636;1;2018-01-30
40659;1;2019-07-01
40705;1;2019-07-18
40771;1;2020-11-12
40783;1;2018-01-08
40787;1;2018-06-25
40788;1;2020-12-18
40804;1;2019-05-13
40849;1;2019-05-16
40854;1;2019-12-05
40857;1;2020-09-03
40861;1;2020-12-02
40868;1;2020-04-22
40869;1;2019-12-10
40871;1;2019-12-20
40872;1;2020-02-10
40873;1;2019-07-30
40874;1;2020-07-08
40875;1;2020-02-20
40878;1;2019-10-31
40895;1;2019-02-20
40897;1;2020-05-26
40936;1;2019-07-03
40940;1;2020-09-29
40979;1;2020-08-13
41000;1;2020-01-28
41031;1;2020-11-05
41051;1;2018-04-17
41080;1;2020-05-19
41150;1;2019-02-19
41156;1;2020-05-14
41181;1;2019-06-25
41286;1;2020-11-18
41289;1;2020-12-03
41290;1;2020-04-07
41291;1;2020-04-29
41309;1;2020-03-30
41315;1;2021-02-01
41317;1;2021-01-14
41323;1;2020-05-18
41367;1;2019-06-26
41387;1;2019-10-28
41413;1;2018-02-27
41622;1;2018-02-21
41710;1;2021-01-05
41715;1;2020-11-24
41753;1;2018-04-12
41779;1;2019-12-16
41814;1;2019-11-21
41816;1;2020-11-02
41888;1;2020-05-20
41949;1;2019-07-19
42217;1;2019-04-24
42232;1;2020-01-03
42249;1;2020-11-19
42528;1;2019-08-02
42555;1;2021-01-04
42704;1;2018-01-26
43708;1;2018-10-10
43845;1;2020-11-17
44008;1;2020-03-04
44216;1;2020-01-23
44295;1;2018-04-25
44344;1;2019-06-18
44406;1;2019-07-11
44470;1;2020-10-21
44481;1;2020-08-17
44655;1;2019-03-06
44700;1;2018-01-24
44869;1;2018-02-05
44925;1;2019-07-05
44933;1;2021-01-11
44934;1;2021-01-15
